CustomerID,FirstName,LastName,Email,AddressLine1,AddressLine2,City,State,Zip,FavoriteColor,FavoriteQuote,VehicleVIN,VehicleMake,VehicleModel,VehicleYear,VehicleColor,CurrentMonthlyPremiumCents
"7454073737233","Eric","Day","tRuiz@Latz.net","3665 Elmside Drive","","Sand City","LA","6454772","Red","quia consequatur ea.","VX8AM9JCHSXKB1ZCP","Chevrolet","Impala","2011","Yellow","13049"
"5296694554234","Ronald","Ruiz","JoshuaHoward@Topiclounge.info","3851 Vermont Trail","","Redwood City","OR","0069876","Khaki","ea non reiciendis quibusdam ipsa aut totam.","V2L9G0Z7SKD6NW5EV","Nissan","Juke","2009","Teal","17798"
"3992352076235","Samuel","Montgomery","rStone@Buzzshare.info","593 Londonderry Center","","Montclair","OH","6547940","Teal","cum fugiat nihil consequatur voluptates doloremque.","UEGUBWMEVY40WBTMV","Volvo","XC60","2000","Violet","21082"
"1216732463236","Phyllis","Miller","HeatherWalker@Gabtype.net","8861 Carpenter Junction","","San Jose","ME","7446710","Maroon","ex dolor sit velit dolorem facilis perspiciatis.","3TD6D1BLX0KHCSAU4","Dodge","Charger","2002","Green","10275"
"7608488611237","Jennifer","Greene","uLawson@Centidel.biz","2516 Mccormick Circle","","Pleasant Hill","VA","9469009","Khaki","tenetur sit sapiente ipsa quis aut veritatis inventore iusto!","VVWVTTU9FCJW9PU49","Buick","LaCrosse","2015","Green","32061"
"3204321111238","Andrew","Gardner","LoriRomero@Mybuzz.net","8317 South Drive","","Lincoln","NV","2145698","Pink","id aut soluta eaque veniam dicta.","Y9JW0B6JSD472SGFR","Toyota","Camry","2010","Puce","24285"
"6423333169239","Richard","Gordon","TerryJohnson@Yabox.com","4515 Harper Drive","","Morgan Hill","AL","9847022","Purple","consequatur accusamus hic aut blanditiis nam tempore nobis.","1P8TZ2MCASUF10G2A","Chrysler","Pacifica","2006","Khaki","8915"
"0634414791240","William","Fuller","9Fowler@Skimia.mil","4114 Reinke Road","","Lindsay","NM","7039221","Goldenrod","provident tempore placeat eveniet!","DJYFU2BR6NB1PC7UW","Ford","Expedition","2003","Red","26638"
"5690468386241","Denise","Jacobs","ShawnSchmidt@Yozio.com","9630 Westridge Junction","","Rolling Hills Estates","ID","8452715","Goldenrod","quidem et hic dolor fugit sunt.","8LN62NANHM5SK5HJ6","Chevrolet","Suburban","1996","Aquamarine","30071"
"6556852531242","Aaron","Kelley","sLittle@Devpulse.net","3399 Lakewood Gardens Pass","","Lemon Grove","DE","9548087","Orange","et debitis sit omnis neque!","CB36GW25ZPS44DRK5","Audi","A6","2003","Turquoise","25869"
"1578558835243","Helen","Stewart","cHolmes@Oyoloo.net","3121 Clove Parkway","","Fillmore","CA","3542732","Puce","culpa vel et sit ratione illum rerum harum distinctio.","USWJP797MX1PTZK1H","Volkswagen","Jetta","2009","Pink","10539"
"2128076244244","Lillian","Rivera","mDunn@Twiyo.biz","2126 Meadow Valley Crossing","","Redding","IA","0383708","Maroon","error tenetur ut voluptate assumenda.","EM55K5UDGFD0MLR1M","Mazda","Mazda3","1998","Turquoise","28135"
"0221529962245","Kelly","Clark","wButler@Dablist.biz","7982 Granby Parkway","","Glendale","LA","1036218","Turquoise","officiis quae ex voluptatum possimus magnam.","2ZG67TAG21YYFL5HL","Toyota","Sequoia","2013","Pink","11296"
"2163844749246","Cynthia","Shaw","bCrawford@Babblestorm.name","6807 Golf Course Circle","","Guadalupe","NH","4791505","Green","aut autem velit earum neque est.","61F0C61BWCETN1UB6","Ford","Focus","1994","Indigo","8778"
"7479403249247","Todd","Ray","4Hill@Gabtune.org","5159 Trailsway Hill","","Etna","AL","7065058","Orange","harum nostrum nisi nostrum!","PAC8ZLUEC0B5KFGB1","Nissan","Juke","2004","Crimson","25465"
"6179586824248","Wanda","Hayes","JosephScott@Flashset.net","517 Spohn Street","","Lathrop","WV","9865124","Turquoise","quae sint et porro voluptas.","6ZH493JUBJD98NS7S","BMW","X2","2001","Purple","23138"
"9859450346249","Stephen","Collins","TinaGriffin@Flipopia.biz","100 Rusk Drive","","Adelanto","IL","6076081","Aquamarine","numquam et atque.","10LUEDSDYUSCES5AN","BMW","X3","1998","Maroon","12721"
